 file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
124 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.0
125 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.905626528113
126 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.949814078434
127 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.91382873333
128 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.889553020594
129 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.92759156834
130 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.933686574455
131 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.898471742602
132 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.901626233709
133 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.907468676032
134 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.89994912108
135 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.897627385393
136 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.861321332072
137 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.893264791322
138 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.907505227666
139 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 0.954414053089
140 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.221792456307
141 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.86431147669
142 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0566752724374
143 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0203569784077
144 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.949814078434
145 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0996718213359
146 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.949814078434
147 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.00718412831174
148 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.485025069737
149 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.714455394228
150 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.252569271338
151 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0964725257837
152 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0880389147572
153 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.166435151832
154 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0300508833512
155 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0721166575867
156 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.708712857407
157 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.215562830862
158 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.0748977911431
159 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 0.036480835598
160 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.169782751396
161 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.758204070375
162 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0402453282762
163 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0276147630183
164 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.91382873333
165 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.063112698404
166 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.91382873333
167 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.00718412831174
168 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.398587892381
169 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.61426252731
170 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.193626040758
171 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0633918917585
172 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0561643191396
173 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.121531262945
174 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0129146679125
175 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0466790919175
176 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.609763106245
177 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.158453789209
178 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0466373983308
179 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 0.0508728827825
180 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.0726443854789
181 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.0822611531373
182 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.267062096323
183 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.429919548657
184 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.889553020594
185 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.165898682898
186 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.889553020594
187 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.485025069737
188 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.398587892381
189 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.320996112047
190 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.0504877523405
191 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.176505032521
192 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.185949401748
193 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.107615512335
194 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.295491795362
195 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.218116651408
196 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.35508938031
197 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.0660144785599
198 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.206285096249
199 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 0.454763407002
200 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.490977526801
201 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.318974588036
202 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.668548417112
203 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.805722710964
204 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.92759156834
205 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.511976099679
206 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.92759156834
207 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.714455394228
208 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.61426252731
209 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.320996112047
210 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.435180972145
211 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.551226419717
212 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.550187946517
213 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.510840774648
214 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.600226932263
215 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.597580263275
216 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.00388295540784
217 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.427409805858
218 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.567559884839
219 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 0.880176356446
220 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.00293998940424
221 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.251702689029
222 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0938486664956
223 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.204425269878
224 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.933686574455
225 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0386465224611
226 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.933686574455
227 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.252569271338
228 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.193626040758
229 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0504877523405
230 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.435180972145
231 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0426103000953
232 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0477549441946
233 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0119556654715
234 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.115774783221
235 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0647140100481
236 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.46425160138
237 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.00288439282098
238 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.0584698056959
239 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 0.221278413004
240 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0282768390991
241 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.467133154672
242 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0116349574936
243 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0652790723922
244 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.898471742602
245 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.00105948047172
246 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.898471742602
247 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0964725257837
248 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0633918917585
249 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.176505032521
250 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.551226419717
251 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0426103000953
252 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.000236339937242
253 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.010323537244
254 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0199896141183
255 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.00249551879649
256 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.565800951114
257 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0282632274303
258 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.00143242701033
259 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 0.0811430999262
260 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0330858976566
261 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.481519533936
262 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0102765833653
263 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0604648939339
264 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.901626233709
265 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.00103133589664
266 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.901626233709
267 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0880389147572
268 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0561643191396
269 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.185949401748
270 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.550187946517
271 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0477549441946
272 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.000236339937242
273 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0133356440502
274 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0161237837058
275 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.00174938106992
276 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.563813098829
277 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0321715313873
278 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.000594253884053
279 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 0.0769996122466
280 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.00446947448414
281 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.357139385879
282 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0395968021892
283 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.121209407503
284 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.907468676032
285 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0101773821501
286 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.907468676032
287 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.166435151832
288 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.121531262945
289 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.107615512335
290 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.510840774648
291 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0119556654715
292 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.010323537244
293 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0133356440502
294 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0583228095767
295 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0219463798348
296 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.532988157656
297 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.00654895686409
298 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.0192158163547
