#file time_0 time_1 time_2 time_3 time_4 time_5 time_6 time_7 time_8 time_9 time_10 time_11 time_12 time_13 time_14 time_15 time_16 time_17 time_18 time_19 time_20 time_21 time_22 time_23 time_24 
geo020s08a0149v01 15.1304 8.3901 -1.7556 -18.9644 -36.7552 -40.7211 -26.6131 3.2633 30.0286 43.2790 38.5003 16.2461 -10.7835 -26.6979 -29.0036 -16.6635 0.6787 12.3395 13.7504 13.2764 11.3962 6.6834 4.0239 1.7203 1.2540 
geo020s08a0151v02 -2.5793 -4.8624 3.5461 7.3600 14.4515 9.0039 6.7210 0.0158 -4.8837 -1.4994 -1.9298 2.6679 2.5170 2.7783 -0.0595 -2.6825 -6.5340 -8.5164 -7.2656 -3.8014 2.1202 7.5043 10.9889 2.4483 -4.6057 
geo020s08a0152v01 4.7171 6.3289 2.8093 -4.9868 -7.3483 -10.2867 -18.3289 -22.3168 -14.9096 -4.2661 -16.3197 1.9590 6.8549 10.7898 14.9354 16.6889 12.2430 6.7282 3.0063 3.5938 -1.9562 3.3125 7.0366 2.1421 -9.5507 
geo020s08a0152v02 4.0639 -6.5294 -14.4966 -20.7228 -24.4530 -21.3399 -17.4249 -7.7615 -3.0980 0.0377 0.9793 1.3463 6.2490 8.8410 12.7290 9.3169 5.6248 -0.7752 -4.6254 -10.1335 -15.5297 -14.6282 -11.4888 -5.9446 -6.3930 
geo020s08a0153v02 -29.4557 -29.3783 -31.9422 -20.3591 -8.8094 7.8846 11.3884 4.4785 -2.5116 -4.9508 -5.8827 -2.5916 2.7571 6.9268 2.8937 0.6732 -6.5147 -3.4224 4.2444 11.6652 10.4682 1.8442 -6.3047 -11.7660 -18.7787 
geo020s08a0154v01 -29.5042 -29.5778 -26.4506 -18.7939 -12.4628 -7.6673 -8.8134 -4.3611 6.2873 15.0671 13.4694 7.2858 18.3903 39.4489 41.5598 27.5403 7.2220 -1.4402 -0.9020 -7.0744 -20.0459 -28.4517 -20.3461 -5.6929 9.7869 
geo020s08a0154v02 -0.0837 8.5678 8.4269 6.9600 3.2911 0.4717 -0.8157 0.7764 4.6254 9.0219 10.6108 9.2041 5.3866 1.2697 0.1440 -4.7558 -5.6039 -4.7997 -3.8665 -1.8403 2.1888 4.3361 6.5368 9.4827 3.5770 
geo020s08a0155v02 10.5792 11.8051 19.4326 22.0696 18.8420 17.0578 6.9600 -4.0998 -10.0547 -15.2730 -16.2909 -13.2741 -11.8150 -11.7071 -12.3895 -11.6010 -7.3720 0.0938 13.7887 22.0128 20.9558 10.8162 3.6564 -50.4270 34.3459 
geo020s08a0156v01 -4.4197 4.4339 8.2269 9.0855 5.1045 -3.7941 -10.3676 -11.3427 -9.9206 -4.6345 -0.9687 4.2803 3.8219 2.8551 3.2567 5.2620 11.5337 13.3250 0.1619 -9.5931 -10.1345 -14.7565 -6.4733 1.8735 3.9941 
geo020s08a0156v02 -10.6905 -15.2322 -9.6020 -6.1735 -9.3642 8.4391 16.6188 14.8530 12.6883 7.5892 12.6736 7.1407 -0.1238 -9.6470 -21.7685 -31.3044 -32.3133 -25.4520 -19.7910 -15.4528 -6.2313 2.5987 11.0606 13.8054 13.7988 
geo020s08a0157v01 -2.4047 -0.9399 4.0300 6.6863 10.7832 14.5370 16.8462 14.2580 8.8960 1.2736 -2.9327 -5.7388 -7.1870 -9.0042 -14.9238 -21.2442 -21.4624 -15.0016 -7.8725 1.0613 4.6324 4.9780 9.7454 14.2735 16.6753 
geo020s08a0157v02 -10.1373 -7.6231 -3.9995 4.8184 13.0616 13.5133 12.4533 9.1424 2.3824 -5.4651 -8.7862 -13.0003 -16.5741 -20.8635 -19.0544 -7.8914 8.2541 14.3050 15.5256 12.8015 5.1439 -3.1151 -12.6541 -21.5011 -22.1616 
geo020s08a0158v01 53.0477 20.4305 -37.3421 -55.6665 -40.2814 -16.0650 -4.7152 -1.5246 -7.6768 -7.6826 -10.5573 -1.9001 2.4324 6.5468 12.9010 21.6486 23.9062 27.4788 30.5718 30.0053 17.7759 11.0673 7.3911 -2.4834 -7.1848 
geo020s08a0158v02 18.7951 3.7953 -14.6449 -25.5363 -56.2689 -86.2973 -71.0436 -28.7238 10.4192 33.9898 28.7666 23.0585 18.1843 30.7821 11.4918 0.1010 -12.9140 18.2408 18.8237 10.7752 -14.8768 -15.2822 -10.9062 -6.6729 -1.5469 
geo020s08a0159v01 14.5620 0.3519 -26.6699 -46.2043 -44.6461 -15.1797 26.7968 50.0869 46.6020 28.5259 5.8504 -10.0925 -16.7237 -14.7826 -8.9282 -2.7524 3.4379 3.7102 -1.9817 -4.7905 -4.3517 -3.6713 -5.0476 -11.0045 -12.6484 
geo020s08a0161v02 -11.4495 -7.8895 -4.7482 -4.8722 -7.6388 -9.0736 -2.0704 0.9331 2.8542 4.0292 5.2296 3.1287 1.7597 0.9323 1.9633 1.6425 0.8530 -3.0519 -1.6620 -0.8342 -2.4321 1.1838 9.5122 13.2115 4.9502 
geo020s08a0162v01 21.9111 41.5265 71.9472 80.4969 54.9278 12.7735 -32.9661 -61.6320 -70.2289 -54.6120 -21.9809 11.6022 3.1355 19.1454 22.7186 11.6333 -18.2306 -36.8013 -26.8115 -6.7347 0.6036 -3.2505 -8.7601 -37.2348 -9.7235 
geo020s08a0162v02 -2.1965 -3.9913 0.6341 2.6296 -20.0957 -12.9760 -5.4676 2.3323 3.8080 7.2813 8.7775 3.7022 -1.2717 -5.0538 -9.7197 3.8871 9.3562 8.5408 4.9616 2.5670 0.6117 3.6207 3.8370 3.5399 6.4390 
geo020s08a0163v01 7.0622 4.0950 -8.7706 -22.7607 -21.3738 -3.8873 16.4481 28.1977 27.7729 15.3037 -3.0131 -25.2302 -40.7242 -38.1902 -19.2714 5.8325 23.3316 23.6722 12.4659 -5.4033 -21.7111 -25.6902 -21.2340 -13.6398 -1.8721 
geo020s08a0167v01 2.6198 1.7870 -0.6481 -6.8322 -2.7524 2.2005 12.5750 13.1465 8.7056 1.4428 -2.1114 -5.5025 -0.6632 2.7302 1.8474 -2.6721 -3.3426 -6.4826 -7.0323 -5.5672 0.7343 0.3945 -0.6387 -3.2752 -0.2150 
geo020s08a0169v02 -7.3808 -5.7870 -3.0947 0.6241 6.6860 12.2500 18.2617 17.6971 7.8716 -2.0000 -3.2026 2.8816 15.1827 16.8173 11.8665 -4.9512 -24.6461 -44.0161 -48.0109 -30.1633 5.5974 42.5733 61.4907 58.5738 34.6708 
geo020s08a0170v01 -29.3435 -33.1919 -18.4291 9.9205 32.9110 42.6007 34.7225 11.1775 -15.6195 -32.5183 -32.5829 -21.3973 -2.8945 11.4340 14.2090 5.0297 -2.6914 -4.6837 -2.6243 -0.6136 0.7582 -0.8774 -4.5999 -3.4390 -1.9463 
geo020s08a0170v02 -31.5963 -24.3765 -5.3632 4.0449 4.5074 -2.0796 -11.4221 -26.2281 -37.7446 -38.2920 -21.4630 -0.5752 9.9050 14.8589 13.3226 15.5422 14.4060 17.7185 13.5164 7.5321 0.6388 -4.8634 -7.4859 -8.5984 -9.6216 
geo020s08a0171v02 10.2605 6.0885 1.2807 -1.9221 -4.6833 -5.1921 -5.7188 -0.0749 3.4199 1.7102 -1.0895 -1.5928 -1.2230 2.7181 7.5500 5.2273 -7.9964 -18.5154 -14.7675 3.1029 22.4080 28.2248 18.6356 1.8073 -19.3333 
geo020s08a0172v01 -21.0210 -7.6868 9.3872 17.6360 15.8306 5.6678 -6.2421 -14.3584 -18.4144 -16.3526 -10.8692 -6.1915 -3.0652 -4.0144 -4.8995 -1.8784 3.1986 6.1696 6.9426 1.1478 -1.0759 -4.3751 -3.3554 -9.0141 -8.7647 
geo020s08a0172v02 -1.8756 0.2516 0.2205 5.8696 11.0307 13.8706 13.1843 3.5057 -4.1110 -11.3226 -11.0604 -9.7234 -7.6241 -4.9287 0.5569 3.2620 3.5130 3.1392 -1.3934 -6.6707 -10.6796 -10.8859 -9.8990 -7.1128 -2.8897 
geo020s08a0173v02 -18.0483 -9.4416 0.1252 -3.4163 -17.1413 -16.9771 -0.9067 16.8361 25.0077 20.7083 6.0217 -12.7906 -28.0267 -32.3438 -12.7578 16.6368 45.5445 46.7654 34.0821 -0.9359 -24.1938 -40.7916 -37.8594 -25.4611 -10.0567 
geo020s08a0174v01 -1.9401 -1.9143 -12.1387 -17.0064 -5.5710 15.3374 26.0750 22.1185 13.9258 -3.0360 -18.1499 -22.6736 -20.9888 -12.8561 0.3597 12.0261 19.2130 18.4611 12.6388 7.7902 -0.4461 -5.0803 -8.7560 -9.5268 -9.0084 
geo020s08a0174v02 15.0922 9.5693 2.6171 -4.8473 -11.9954 -14.6386 -14.7346 -14.2858 -13.9647 -13.9755 -12.7691 -6.5966 -7.8705 -15.2631 -12.5580 12.1159 30.0420 28.8414 16.0100 8.1394 -5.6744 -17.0467 -17.2780 -7.8622 3.1490 
geo020s08a0175v01 4.6481 -2.5077 -8.3392 -6.7433 2.0250 8.7580 7.7723 7.6430 8.1147 -5.1888 4.6305 7.8397 16.7246 37.2402 25.9901 4.1979 -21.4302 -37.7448 -40.6036 -47.6477 -45.4634 -52.4428 -47.9928 -36.6454 -18.8233 
geo020s08a0179v02 10.0515 -28.2633 -48.6580 -47.8541 -31.3174 -9.8853 2.0411 14.7904 24.4043 31.1922 26.4261 19.9168 5.4294 -10.3280 -20.2518 -24.4211 -21.3542 -16.6367 -6.2921 4.4898 10.8050 11.3867 13.4048 7.2837 2.3952 
geo020s08a0180v01 22.0160 14.1063 -2.4542 -17.0563 -24.6253 -17.7302 -4.7735 8.0490 16.8668 16.9930 12.5990 5.1307 0.1504 -6.0807 -6.9152 -4.6119 -5.7357 -2.2343 1.9758 5.4646 8.2398 8.6108 3.6924 -1.6163 -6.7563 
geo020s08a0180v02 -28.2890 -23.0170 -14.2138 -6.1145 -0.8935 4.3961 4.4262 6.4579 11.5447 12.9308 11.0642 11.0584 11.3645 11.2032 12.7998 15.4715 7.3245 -7.4352 -7.6852 11.9966 21.6530 5.5600 -5.2640 -14.3352 -20.2635 
geo020s08a0181v01 40.4003 29.1716 5.4409 -20.8028 -39.0249 -41.0879 -33.7707 -19.7755 -10.3264 -8.3169 -2.6835 1.9464 12.1877 20.7833 22.8392 16.2625 5.2823 -0.9677 -1.3681 0.1614 -1.4760 -0.3333 -3.6329 -4.8771 -7.7781 
geo020s08a0181v02 8.4792 14.9929 2.4391 -2.6107 -7.6080 -13.1776 -21.6730 -13.0647 -5.8485 -16.6113 -13.9184 -3.0043 2.0149 2.5198 6.2502 8.3630 13.3566 13.1040 8.1052 8.1817 4.8520 -17.3911 -27.2520 -23.4336 -5.2191 
geo020s08a0182v01 -16.1281 -21.2004 -5.2704 1.3070 5.5013 3.3102 -3.0510 -2.6848 -2.1549 -0.6518 -6.8691 -7.9282 -9.5955 -7.2380 -1.6069 2.1960 6.0827 8.0657 9.4332 9.3581 3.4948 -0.2309 -2.0679 -2.5563 -2.9920 
geo020s08a0182v02 32.5481 35.2374 35.7585 31.7116 12.1028 -9.1477 -15.7068 3.0952 13.7104 6.4134 -1.6810 -11.0408 -18.2296 -23.0781 -25.0822 -12.5086 9.7297 27.4103 26.4161 16.1976 -0.7082 -10.8145 -17.1518 -19.0221 -19.0791 
geo020s08a0183v02 14.4200 22.6581 19.3522 9.4049 -8.7006 -26.4286 -33.5773 -23.0748 -2.3174 18.3402 25.3116 19.4961 5.0503 -13.4466 -23.6784 -25.1719 -13.5438 4.2574 18.5149 20.6565 10.6495 1.8983 -3.1603 -3.1916 -1.0226 
geo020s08a0184v01 -15.2904 1.6608 21.0549 30.1123 25.7204 13.8100 3.0205 -7.3600 -13.7294 -17.4678 -22.6268 -26.0034 -21.8428 -10.3862 4.0806 12.6015 19.3520 16.7088 14.5793 10.7501 8.6209 7.8991 10.3951 16.3544 10.2933 
geo020s08a0184v02 -0.5946 -12.1554 -18.5063 -19.5189 -16.8963 -10.2742 -5.3234 -0.4626 0.0989 0.7513 0.9901 -0.4882 -2.0173 -7.6194 -8.9818 -6.0149 -4.1453 -1.2815 2.5868 3.6949 1.6166 5.3597 7.4114 8.9246 11.9053 
geo020s08a0187v01 -1.3953 -2.4124 -2.5301 4.6861 7.5766 11.0668 10.5628 7.9305 5.5301 1.0798 -2.3831 -5.3722 -10.5874 -11.5078 -9.3403 -2.5146 -0.4205 -3.1918 -6.2361 -6.9769 -7.4231 -4.5436 2.6365 7.6021 12.8448 
geo020s08a0189v01 39.6957 46.9805 32.5166 6.6469 -15.4524 -22.5093 -16.4314 -7.3601 -3.7252 -4.9910 -8.8972 -7.1631 -4.0081 -1.6146 1.3825 -0.5567 -3.7824 -5.6606 -1.6089 -0.1116 4.8372 6.5309 9.9009 11.7392 9.9950 
geo020s08a0189v02 14.6631 -10.9442 -34.9868 -51.6316 -51.9582 -40.3465 -5.7057 31.3137 52.6827 53.3452 36.7983 10.3357 -11.1574 -22.8016 -22.3126 -10.2434 -1.0963 -0.3787 -6.9070 -9.9940 -10.6513 -5.5519 -1.2346 0.5567 0.6214 
geo020s08a0190v01 1.0519 36.1157 50.9948 44.3417 23.3514 2.3157 -4.8548 -1.3468 1.9018 -79.7926 0.2055 24.8203 14.8987 3.8138 16.0768 18.6722 19.3088 5.0331 -6.9627 -17.0230 -22.9791 -27.2169 -25.8709 -16.9496 -5.3291 
geo020s08a0190v02 23.3248 19.4705 16.7232 19.3630 19.2897 20.3513 10.8419 15.9983 18.5146 17.8292 4.6673 -4.4921 -23.5163 -38.1155 -52.9932 -62.1206 -63.6099 -59.3423 -44.5355 -30.5210 -11.5647 4.8162 17.1120 22.8679 28.1197 
geo020s08a0191v02 -2.6502 10.4533 19.8118 20.1902 9.8723 -10.5975 -24.7410 -32.9159 -28.1360 -20.9057 -10.0574 5.2570 20.4415 31.1027 37.3068 31.8548 26.6375 14.8787 0.4400 -10.6667 -16.0873 -17.9155 -10.1671 -1.6261 1.6797 
geo020s08a0192v01 39.9173 25.1135 3.7743 -12.6756 -20.8578 -21.5029 -9.3457 1.5469 4.5120 2.0832 -2.8294 -3.4999 -3.2220 -0.4967 -0.9867 -0.6279 -0.0445 1.9890 5.9089 9.0036 9.9126 7.9201 3.9756 0.7446 -2.1780 
geo020s08a0192v02 51.1582 40.5255 14.3713 -17.0766 -39.5293 -42.4336 -28.7865 -8.3119 5.8459 12.7790 14.8145 16.3734 16.0958 14.8098 9.9666 2.3657 -2.1303 -6.1183 -3.6638 -3.6270 -4.8067 -6.4517 -9.7757 -13.4609 -18.2334 
geo020s08a0193v01 -9.6386 -10.1352 -8.3952 -4.3269 -1.9477 1.2398 8.2214 9.6948 12.6706 12.5844 17.1840 17.2966 9.3442 4.1019 -5.3773 -14.3086 -17.8101 -17.0248 -20.2291 -25.2867 -127.5486 -50.4496 21.3776 32.6372 23.4108 
geo020s08a0193v02 -2.4944 -5.2727 -4.5694 -9.9556 -14.8326 -3.8039 8.5841 14.3625 3.9334 -18.8405 -35.4617 -46.6610 -43.6507 -30.1051 -3.2792 27.6426 55.3365 59.9362 52.6187 31.6380 6.6846 -18.9541 -24.6416 -16.7505 -12.0375 
geo020s08a0194v01 -6.3476 -9.0996 -10.1258 -7.9030 -6.3830 -4.3494 -1.0745 3.9246 8.6149 15.8236 13.9883 10.5332 5.5596 3.3076 -0.5581 -4.7711 -6.2288 -17.7835 -22.3672 -13.0791 9.9347 23.1052 21.1659 10.8327 0.7339 
geo020s08a0194v02 1.3060 9.8641 17.4738 24.5299 21.3976 14.7040 3.2205 -4.8606 -7.9324 -7.6820 -5.9138 -5.7305 -8.2736 -9.1472 -5.0703 -2.1135 4.8587 8.2253 12.4249 14.8999 14.6905 5.3675 -8.1117 -11.6979 7.1731 
geo020s08a0195v01 -10.2181 -5.9047 -5.2876 -0.1799 1.6207 3.4460 3.2346 3.4342 1.3736 0.4902 -0.6196 0.0272 -2.7839 -0.7934 3.9692 7.2784 9.7054 8.7644 2.6407 -4.7970 -8.6045 -8.1926 -3.8395 1.1017 3.2507 
geo020s08a0197v01 -8.5778 -4.0466 -0.1496 3.2219 5.3310 -0.1725 -2.5270 -3.6011 5.0873 5.4074 -0.7930 -5.7123 -8.7465 -2.5697 1.3783 5.2973 -5.0037 -20.1179 -21.2605 -4.4508 18.3458 27.0783 30.9902 18.4244 0.1903 
geo020s08a0197v02 0.2864 -5.2017 -6.7255 -9.2255 -9.9801 -6.9953 -0.4265 6.4994 13.0517 15.2693 14.8725 14.4034 5.5658 -1.9086 -8.6884 -11.5543 -18.8857 -24.6999 -16.5483 3.0754 24.5670 34.0397 31.2940 18.8756 -1.6803 
geo020s08a0198v01 0.1110 -8.7865 -4.7491 -5.9016 1.8231 -4.0728 -9.1879 0.5757 -0.6471 -4.1870 -5.3208 -2.5244 -1.7890 0.9983 3.8770 5.1442 4.5842 8.2700 6.6203 -2.3518 -4.2832 -5.1029 -6.7759 -8.4713 -11.6682 
geo020s08a0198v02 -9.7564 -28.5170 -25.0026 -9.5283 5.6025 12.2089 11.8897 5.8467 -2.8592 -13.3289 -14.6943 -5.4022 13.1975 25.7598 30.7150 26.6095 9.6097 -9.8968 -23.9245 -24.5015 -15.7927 -0.5383 15.2430 18.7756 9.9940 
geo020s08a0199v02 23.4503 19.2171 13.1494 6.3293 -2.7538 -10.2032 -12.2262 -5.6170 -2.9275 6.0544 8.9598 14.1499 10.6285 5.7574 -6.6466 -12.2114 -19.1338 -17.8990 -14.0809 -5.0364 -2.9699 -1.3225 3.8026 -2.4367 4.0510 
geo020s08a0200v01 -5.0778 23.5592 68.7444 75.3019 48.8337 2.9711 -44.5728 -78.5553 -81.0001 -49.9629 -8.4204 26.5622 43.7249 32.7385 7.8321 -17.5873 -28.7988 -30.8539 -16.8766 -0.8447 16.6732 25.0594 27.2703 22.6896 21.4095 
geo020s08a0200v02 1.6028 -3.5739 -7.7964 -8.8403 -8.1674 -4.4838 2.6575 12.8746 19.8562 21.7182 16.7654 12.7331 11.0976 9.3767 10.5334 12.6845 15.1444 6.7699 -10.8656 -23.5950 -12.6481 9.7379 -25.6397 1.3859 25.1299 
geo020s08a0201v01 16.3225 13.3786 1.3861 -12.0927 -22.3203 -30.7121 -37.7087 -29.1635 -6.2630 19.7806 35.6530 36.6408 24.5960 4.5887 -15.6486 -22.3619 -17.9073 -5.9627 6.7562 12.0790 10.7042 1.8175 1.9306 7.3534 11.0913 
geo020s08a0201v02 -5.9426 -5.4347 -0.1189 3.9757 8.9640 10.8703 7.8261 4.9811 1.3440 2.1158 2.1263 4.7685 3.6481 2.1155 -1.6807 -0.7633 5.4861 10.5403 8.5849 0.8744 -7.1571 -12.4497 -13.6203 -14.5586 -9.3207 
geo020s08a0202v01 9.8994 2.2755 -4.5535 -11.8655 -11.3167 -5.4800 -1.9747 4.3748 4.9439 8.0476 6.1416 5.6594 4.4078 3.2323 1.9516 -4.1969 -7.0917 -8.4548 -8.9546 -10.8519 -10.2212 -6.4690 0.2483 2.2370 0.6581 
geo020s08a0202v02 -15.1038 -7.0066 3.7300 14.7065 12.2727 5.0451 -3.2977 -7.9603 -11.1184 -9.6009 -6.6409 -2.9390 -1.9701 -0.5553 3.0298 8.2301 8.9469 10.8690 5.5642 -2.3318 -2.7971 -4.8187 -4.8647 -8.8314 -9.4595 
geo020s08a0203v01 34.7912 12.9665 -10.3564 -24.5378 -24.3346 -15.2914 -2.0326 1.2644 0.1233 -2.9754 0.7692 6.1983 9.0827 7.0545 0.9335 -3.7422 -9.0558 -7.4389 -6.3817 -0.6604 3.9970 6.6412 11.5240 13.9099 13.6509 
geo020s08a0205v02 23.0926 -2.4570 -24.9528 -32.3070 -24.7329 -6.5481 11.7583 22.8220 21.3557 10.4946 0.9217 1.2612 0.4595 -4.6672 -9.2869 -13.3668 -14.3561 -11.9753 -5.7735 1.1678 7.5063 9.5387 11.7906 11.3257 10.3499 
geo020s08a0206v01 -27.9767 -49.8771 -58.9219 -54.2902 -30.2992 3.6374 23.7753 31.7855 37.8414 41.2019 33.0778 22.7972 15.7099 6.5418 2.9498 5.7856 6.1849 -0.2958 -12.5424 20.7722 18.5248 -39.5065 -57.7848 -63.6562 -56.7890 
geo020s08a0206v02 18.3415 -19.7187 -29.6891 -33.6592 -34.8692 -17.5483 -2.9104 18.6971 29.7531 28.6454 19.5148 11.3605 7.3145 5.7774 1.6297 -2.6999 -7.7328 -13.1726 -14.0889 -16.8330 -13.8197 -10.1795 -3.5806 1.5948 7.7233 
geo020s08a0207v02 -13.2992 -5.8177 11.2911 23.0612 27.5229 17.4045 -1.8622 -22.1124 -38.0728 -39.6574 -30.4234 -12.0748 0.0159 -0.0298 -5.0211 -8.6109 -2.5664 0.4739 8.8263 13.4516 12.6448 8.9628 5.2461 0.9308 4.0950 
geo020s08a0208v01 -3.5067 28.8814 55.9519 67.0322 49.6896 14.2428 -15.9406 -36.4608 -37.2891 -19.8911 -0.7124 9.6098 9.3174 4.3843 2.5324 1.3749 1.4900 -3.9083 -7.2424 -10.3118 -9.7952 -11.0696 -10.5936 -13.7899 -14.0499 
geo020s08a0208v02 -42.5925 -68.9512 -72.8002 -59.2808 -33.4699 -9.5678 1.4889 -0.2999 -1.9313 4.2498 9.9461 18.5188 21.2410 19.4200 20.2007 19.1859 17.0209 14.2413 12.3719 11.0604 3.1714 -3.7508 -20.4649 -27.2597 -29.5493 
geo020s08a0209v01 -23.3305 -21.6049 -14.3181 -5.2609 -1.8040 0.7438 2.8130 -0.9300 -14.1724 -71.3293 6.3453 52.5180 64.9825 38.5430 12.5974 -4.3792 -25.9291 -29.5073 -18.8467 2.0961 22.9333 35.5841 24.0995 -4.3088 -30.1234 
geo020s08a0211v01 8.5413 9.5419 10.0994 6.9505 3.1054 -1.1586 -1.4473 -0.7488 -7.4875 -20.3994 -37.1281 -4.3672 23.0577 27.1354 19.4609 6.7342 -14.8790 -26.5107 -25.5486 -17.9920 1.4980 10.8276 8.3744 1.2602 -4.3503 
geo020s08a0213v01 -23.3755 -14.0981 0.5178 13.1249 16.2362 9.3406 1.2919 -1.2150 -1.4291 -2.3088 -5.1386 -6.8726 -9.2010 -6.8568 -3.7309 3.3824 4.9988 4.9902 2.2687 0.5511 -2.7618 -4.6422 -2.7839 -0.7053 1.5020 
geo020s08a0215v01 -3.3829 0.7977 5.0152 6.3099 7.2857 4.2930 -0.5301 -6.4581 -10.4503 -10.7697 -7.6475 -3.5212 -0.7889 0.0530 -2.3530 -3.6246 -137.0531 -38.9473 37.6730 51.4211 37.7970 12.3827 -9.0394 22.8314 20.3860 
geo020s08a0215v02 -1.0169 5.9844 12.8201 13.8426 11.1848 6.0003 2.8129 -1.6714 -3.5166 -1.0354 1.9585 -1.0897 -4.0093 -8.3400 -6.4493 -4.6146 1.3599 1.8916 3.3085 3.6178 5.1778 8.6780 8.5354 10.0941 7.4151 
geo020s08a0216v01 -6.5262 -20.4947 -28.1052 -5.0113 18.7745 19.5409 6.5525 -5.7081 -17.5545 -23.7750 -22.8729 -17.0196 -3.9630 17.3423 34.6475 34.2727 28.2466 13.9784 -10.7907 -31.9595 -42.1906 -44.6724 -33.8359 -17.5918 4.4660 
geo020s08a0216v02 -18.1803 -7.8173 2.3050 14.2148 20.4107 25.0286 23.7344 18.0082 10.2398 -6.8968 -17.6291 -44.2926 -25.6759 -6.2908 3.0728 25.9326 45.2524 34.9626 22.2599 15.4483 1.3619 -9.8761 -30.6941 23.5076 61.8605 
geo020s08a0217v01 1.0517 -4.7387 -13.2027 -15.3303 2.9705 27.5320 39.7235 29.0832 2.4953 -22.8452 -38.1215 -38.8109 -23.2991 1.6170 26.9384 39.0494 33.1934 14.5619 -6.0832 -17.4090 -17.9658 -14.0595 -7.4257 1.3612 9.4497 
geo020s08a0219v01 2.9147 6.8798 5.0490 1.3085 -3.0762 -8.9945 -7.3147 -4.6511 -99.8356 -13.2962 27.7697 34.6562 28.0481 14.0295 1.1082 -7.1124 -10.6342 -10.8075 -5.1835 0.6670 -0.7616 -2.2432 -3.5056 -1.7786 4.6261 
geo020s08a0219v02 -0.2683 2.3386 7.6614 9.6453 8.3976 3.3372 -7.9696 -15.4837 -16.8552 -12.0109 -7.7942 -5.9213 -1.3751 -2.8326 -6.2981 -7.0506 -8.9131 -7.5972 -2.1656 7.9119 16.9480 21.0464 17.6433 12.3635 9.0459 
geo020s08a0220v01 -0.0977 -0.4323 -0.1979 -6.4234 -4.5582 -2.5454 10.0939 9.3452 2.1400 -3.4537 -16.4992 -15.4333 -6.0549 11.1853 19.6425 14.9525 7.9226 -5.5304 -14.8315 -17.5689 -11.9285 -6.4494 2.5535 0.7361 4.2279 
geo020s08a0220v02 3.8373 -3.3247 -10.0612 -11.1058 -7.5030 -8.6815 -6.4982 -8.1860 -7.6176 -11.9729 -11.7472 -11.0482 -10.0203 -1.7931 8.3200 18.6357 20.4728 16.9466 13.0343 8.0692 3.4652 -3.3361 -6.8987 -8.3356 -11.6811 
geo020s08a0221v01 -13.3806 -11.8701 7.9210 19.9694 8.4287 2.4910 -3.6869 -4.6230 -11.3868 -14.9884 -8.2380 5.1616 20.8819 28.1767 21.5657 9.2597 4.4190 5.5388 2.5578 -4.3501 -12.8777 -15.4154 -13.2903 -9.8453 -7.4179 
geo020s08a0221v02 29.2546 -6.3171 -19.4474 -19.8305 -1.9016 -8.5401 -1.7339 -8.9562 6.0005 15.2363 11.2533 5.5493 -6.8244 5.7268 7.5232 1.8804 4.2185 1.1926 -3.7305 -7.6858 -10.1785 -10.5360 -7.7054 -5.7930 -4.8182 
geo020s08a0222v01 -37.3090 -37.6832 -21.9900 4.3270 27.6042 40.5410 36.1279 18.2941 -6.3625 -17.0615 -26.2476 -18.8319 -4.9069 7.1901 13.4533 12.9783 7.4631 5.1577 1.6448 -0.1873 -5.5171 -5.8139 -8.8994 -9.4900 -7.5192 
geo020s08a0222v02 35.2533 28.7018 22.3601 22.6945 16.1349 11.9500 7.1515 11.0788 6.9416 -6.4315 -25.7246 -44.7491 -46.7484 -36.5354 -19.6165 -20.2750 -27.8974 -39.7766 -39.7044 -21.0487 2.7231 11.5540 17.2295 20.9660 6.7664 
geo020s08a0223v01 5.5777 6.8689 7.1586 2.1190 -2.7878 -0.9813 3.5091 4.4394 4.2914 3.5142 2.2627 -3.1675 -10.0694 -24.4478 -19.7386 2.3615 18.5616 16.6907 8.9897 -4.7776 -17.7007 -24.5125 -23.1724 -12.9120 1.6541 
geo020s08a0223v02 -39.5715 -33.8695 -24.1089 -12.8657 0.8216 10.0942 21.0132 24.0899 15.4958 -0.3904 -10.2386 -14.8573 -13.1972 -16.0091 -18.8138 -24.6924 -19.9060 -7.2782 12.2046 30.8953 41.0588 36.4816 18.0753 8.5900 9.9862 
geo020s08a0224v01 25.5700 1.8676 -21.7931 -41.6965 -69.0634 -68.6459 -55.7416 -43.0531 -54.5383 -41.5874 -66.4827 -4.8193 52.4585 100.4957 120.3168 125.0459 121.2079 102.8412 76.1483 56.9628 45.7312 31.2656 4.7303 -26.7565 -51.1099 
geo020s08a0224v02 -4.2261 5.2968 21.2734 27.6828 25.1535 18.9559 -0.0578 -9.1843 -4.3843 -3.5017 2.0898 -3.2706 -12.7006 -20.9206 -22.4056 -15.5411 -11.2236 -0.7977 3.8091 -0.3471 12.0581 23.6459 17.2303 12.3953 3.5265 
geo020s08a0225v02 -10.3681 -10.8622 5.7165 6.3883 0.6853 -3.3921 -12.9000 -27.4654 -37.1452 -34.6625 -17.4813 8.2834 25.2703 33.5592 32.7094 22.9122 12.2577 4.0848 -3.1982 -10.6437 -16.4566 -20.2100 -25.2885 -21.7102 -8.9736 
